"","X","LUCAS_LC","S2.1","S2.2","S2.3","S2.4","S2.5","S2.6","S2.7","S2.8","S2.9","S2.10","SRTM","TimeScan.NDBImax","TimeScan.NDBImin","TimeScan.NDBIavg","TimeScan.NDBIsd","TimeScan.NDBIslope","TimeScan.mNDWImax","TimeScan.mNDWImin","TimeScan.mNDWIavg","TimeScan.mNDWIsd","TimeScan.mNDWIslope","TimeScan.NDVImax","TimeScan.NDVImin","TimeScan.NDVIavg","TimeScan.NDVIsd","TimeScan.NDVIslope","GUF","L8.evi","L8.msavi","L8.ndmi","L8.ndvi","L8.savi","L7.evi","L7.msavi","L7.ndmi","L7.ndvi","L7.savi","MOD.evi","MOD.ndvi","x","y","LCname"
"860",860,3,0.00779727101325989,0.0220220219343901,0.00753384968265891,0.0383014604449272,0.125072434544563,0.175385907292366,0.1861861795187,0.174384906888008,0.0843475088477135,0.034613560885191,447.722290039062,-0.57763409614563,-0.823228716850281,-0.725095868110657,0.0931707471609116,0.0751726552844048,0.772452712059021,0.497667729854584,0.583515048027039,0.0830732211470604,0.0640887841582298,0.718463003635406,0.164119258522987,0.424179524183273,0.233671963214874,0.212981671094894,NA,0.522594451904297,0.503658354282379,0.437925010919571,0.899516642093658,0.501794457435608,0.584377765655518,0.541138887405396,0.358277767896652,0.894486129283905,0.528552770614624,0.13432152569294,0.241622984409332,612565,5530885,"broadleaf_woodland"
"861",861,3,0.00400400394573808,0.0120646962895989,0.00547916349023581,0.0287129227072001,0.135029762983322,0.164796382188797,0.13545124232769,0.187397927045822,0.0743901804089546,0.0317686125636101,410.770721435547,-0.628055989742279,-0.823041379451752,-0.756353378295898,0.0744364261627197,0.0590060688555241,0.823136568069458,0.508485317230225,0.58759617805481,0.0807844698429108,0.0783581286668777,0.711763739585876,0.0909703597426414,0.475427776575089,0.211283937096596,0.199245870113373,NA,0.606141686439514,0.599766671657562,0.415833324193954,0.897125005722046,0.56835001707077,0.559300005435944,0.522324979305267,0.419041663408279,0.88141667842865,0.515758335590363,0.21589483320713,0.359058916568756,614175,5530375,"broadleaf_woodland"
"862",862,3,0.00468889949843287,0.0122227491810918,0.0047415834851563,0.0246562343090773,0.126073434948921,0.172330230474472,0.17675569653511,0.187608659267426,0.0714398622512817,0.0267109218984842,430.278411865234,-0.553923010826111,-0.830019235610962,-0.72203254699707,0.109980814158916,0.0941178947687149,0.761163830757141,0.498145431280136,0.576551795005798,0.0792414620518684,0.0526551119983196,0.742451727390289,0.152976676821709,0.42935186624527,0.258173674345016,0.237510412931442,NA,0.669233322143555,0.672066688537598,0.441841661930084,0.918983340263367,0.61430835723877,0.617858350276947,0.586624979972839,0.415933340787888,0.88177502155304,0.56045001745224,0.359980851411819,0.45820352435112,610795,5531715,"broadleaf_woodland"
"863",863,3,0.00489963637664914,0.0116432225331664,0.00505768926814198,0.0340340323746204,0.139191821217537,0.170960441231728,0.159896746277809,0.196512296795845,0.0801854506134987,0.0337706133723259,380.040924072266,-0.646417737007141,-0.825702905654907,-0.762017488479614,0.0592631362378597,0.0483922995626926,0.751233458518982,0.531348526477814,0.602632462978363,0.0581242404878139,0.0527473911643028,0.722454071044922,0.135466128587723,0.48824205994606,0.21170948445797,0.191477537155151,NA,0.615497231483459,0.610516667366028,0.40296944975853,0.907266676425934,0.574938893318176,0.498805552721024,0.454102784395218,0.36861389875412,0.869036138057709,0.466522216796875,0.138347834348679,0.254129350185394,616445,5531465,"broadleaf_woodland"
"864",864,3,0.00547916349023581,0.0148569624871016,0.0071650599129498,0.0305568724870682,0.125757336616516,0.160845056176186,0.163057789206505,0.1861861795187,0.0838733464479446,0.0350877195596695,401.015411376953,-0.582516491413116,-0.808144509792328,-0.72319883108139,0.0777224004268646,0.0690887346863747,0.693946242332458,0.467850506305695,0.540511071681976,0.0676242634654045,0.0521177351474762,0.657595634460449,0.13112810254097,0.436727434396744,0.191739737987518,0.169075801968575,NA,0.693075001239777,0.696816682815552,0.398966670036316,0.8934166431427,0.637350022792816,0.661791682243347,0.619825005531311,0.35221666097641,0.860283315181732,0.585941672325134,0.302138358354568,0.350443303585052,615665,5531205,"broadleaf_woodland"
"865",865,3,0.00453084660694003,0.0159633308649063,0.00526842614635825,0.0329803489148617,0.149886727333069,0.190717026591301,0.191033139824867,0.206100836396217,0.0788683444261551,0.0317686125636101,431.776763916016,-0.571817517280579,-0.823602974414825,-0.725967586040497,0.0944004952907562,0.0807614922523499,0.71034300327301,0.486210495233536,0.58027058839798,0.0696941316127777,0.0552360787987709,0.726717174053192,0.0102723361924291,0.430658221244812,0.242765977978706,0.21074777841568,NA,0.675894439220428,0.679602801799774,0.430766671895981,0.915811121463776,0.619986116886139,0.638266682624817,0.59728330373764,0.409708321094513,0.892324984073639,0.567055583000183,0.340698450803757,0.439755082130432,610405,5531915,"broadleaf_woodland"
"866",866,3,0.00395131995901465,0.0134344873949885,0.00458353105932474,0.0258152894675732,0.109109111130238,0.137558609247208,0.145935416221619,0.15215215086937,0.061535220593214,0.0251830779016018,370.551635742188,-0.681027412414551,-0.84952050447464,-0.78105753660202,0.0488347858190536,0.0462420210242271,0.791406035423279,0.573787033557892,0.653176069259644,0.0575681515038013,0.0788012444972992,0.655860900878906,0.263179868459702,0.460480958223343,0.14789029955864,0.13334883749485,NA,0.501780569553375,0.481319457292557,0.413952767848969,0.878063917160034,0.486152768135071,0.478513896465302,0.441599994897842,0.477863878011703,0.885505557060242,0.457338899374008,0.209216699004173,0.291762262582779,614345,5529985,"broadleaf_woodland"
"867",867,3,0.00642747990787029,0.0160160157829523,0.00532111059874296,0.0322427675127983,0.133501917123795,0.169643327593803,0.181813389062881,0.184711024165154,0.0724408626556396,0.0285021867603064,446.688812255859,-0.595123767852783,-0.824651777744293,-0.749031364917755,0.0820029675960541,0.0751320719718933,0.746582388877869,0.532326579093933,0.608079612255096,0.0653217062354088,0.0670901387929916,0.701057314872742,0.203084081411362,0.459182292222977,0.208786353468895,0.201287299394608,NA,0.653266668319702,0.651641666889191,0.434641659259796,0.909791648387909,0.602058351039886,0.533200025558472,0.48859167098999,0.381616652011871,0.885550022125244,0.491800010204315,0.332834899425507,0.525177299976349,609175,5530125,"broadleaf_woodland"
"868",868,3,0.0226015485823154,0.0390390381217003,0.0254991836845875,0.0565302148461342,0.178757712244987,0.21906116604805,0.233180552721024,0.24471840262413,0.102312840521336,0.0482061021029949,380.130340576172,-0.573243975639343,-0.824621081352234,-0.746030986309052,0.0972736105322838,0.0782397538423538,0.766143023967743,0.471098601818085,0.5580233335495,0.0781978666782379,0.0677903294563293,0.733794391155243,0.185935065150261,0.497797578573227,0.206882283091545,0.193905428051949,NA,0.711544454097748,0.710430562496185,0.400955557823181,0.87339723110199,0.650669455528259,0.437083333730698,0.237361118197441,0.0544027760624886,0.262777775526047,0.242727771401405,0.366213947534561,0.530461609363556,615695,5534005,"broadleaf_woodland"
"869",869,3,0.00384595128707588,0.0128022758290172,0.00489963637664914,0.0249196570366621,0.131921395659447,0.171961441636086,0.164164170622826,0.176334232091904,0.068226121366024,0.0261313952505589,404.454193115234,-0.551917910575867,-0.835979044437408,-0.745716691017151,0.0979063361883163,0.0669478252530098,0.696639955043793,0.483425408601761,0.585162281990051,0.0540167912840843,0.0518969818949699,0.701843678951263,0.162535056471825,0.481202632188797,0.213197574019432,0.165097817778587,NA,0.637138903141022,0.636347234249115,0.426105558872223,0.891430556774139,0.5939000248909,0.595499992370605,0.551441669464111,0.412505567073822,0.861636102199554,0.536555528640747,0.354299992322922,0.502600014209747,610465,5527895,"broadleaf_woodland"
"870",870,3,0.00626942748203874,0.0160160157829523,0.00632211146876216,0.0342974551022053,0.137453243136406,0.171013116836548,0.162636324763298,0.192139506340027,0.0843475088477135,0.0357726141810417,387.983062744141,-0.596503853797913,-0.815018594264984,-0.730682551860809,0.0841527134180069,0.0774810314178467,0.758363008499146,0.521891415119171,0.605122923851013,0.0702367648482323,0.0790741667151451,0.702380180358887,0.110777355730534,0.415883660316467,0.231103733181953,0.229097813367844,NA,0.524141669273376,0.501430571079254,0.321711122989655,0.678113877773285,0.50068610906601,0.532311081886292,0.488783329725266,0.372611105442047,0.895983338356018,0.492072224617004,0.184133246541023,0.237725153565407,613175,5530015,"broadleaf_woodland"
"871",871,3,0.00848216656595469,0.0165428593754768,0.00679627014324069,0.0270797107368708,0.123913384974003,0.152310207486153,0.193614661693573,0.17443759739399,0.0703334882855415,0.0312417689710855,414.64501953125,-0.587806046009064,-0.824747264385223,-0.750373005867004,0.0821999683976173,0.0664614289999008,0.735787570476532,0.530507683753967,0.605434775352478,0.060968179255724,0.0679554492235184,0.715179026126862,0.162604123353958,0.456195771694183,0.217912390828133,0.200720027089119,NA,0.60066944360733,0.593294441699982,0.41471666097641,0.903522193431854,0.562699973583221,0.506763875484467,0.448125004768372,0.370547235012054,0.867880582809448,0.46199443936348,0.284048736095428,0.501649439334869,607015,5533625,"broadleaf_woodland"
"872",872,3,0.00705969147384167,0.0159633308649063,0.00758653413504362,0.0344555079936981,0.15889573097229,0.21568937599659,0.223223224282265,0.220694378018379,0.0835045576095581,0.0335598774254322,390.826019287109,-0.660193860530853,-0.837406158447266,-0.777664482593536,0.0631211176514626,0.0571556873619556,0.68397718667984,0.554635286331177,0.612978100776672,0.0354929603636265,0.0328171327710152,0.720542907714844,0.254401475191116,0.507464349269867,0.181981310248375,0.168753385543823,NA,0.61567497253418,0.6124027967453,0.428713887929916,0.901224970817566,0.576136112213135,0.535472214221954,0.488286107778549,0.39732500910759,0.870055556297302,0.491305559873581,0.259281158447266,0.346699893474579,615905,5529065,"broadleaf_woodland"
"873",873,3,0.00621674302965403,0.0129076447337866,0.00579526880756021,0.0262894481420517,0.119382537901402,0.151361882686615,0.144987091422081,0.165428593754768,0.0694905444979668,0.0288709755986929,461.773559570312,-0.645420014858246,-0.827608346939087,-0.769285142421722,0.0685911700129509,0.0525072291493416,0.83640843629837,0.554781079292297,0.642707288265228,0.079759307205677,0.0709522217512131,0.714791178703308,0.165557727217674,0.447169423103333,0.214389234781265,0.178768813610077,NA,0.615908324718475,0.61032497882843,0.427374988794327,0.911230564117432,0.574241638183594,0.496349990367889,0.447294443845749,0.399275004863739,0.870577752590179,0.461061120033264,0.28537917137146,0.409757733345032,609055,5531335,"broadleaf_woodland"
"874",874,3,0.00516305770725012,0.0136979082599282,0.00611137459054589,0.0363521426916122,0.155840054154396,0.201359257102013,0.218745067715645,0.215952798724174,0.0899847224354744,0.0368263013660908,465.738372802734,-0.570343911647797,-0.817549765110016,-0.726829409599304,0.0967707559466362,0.0748348087072372,0.728522896766663,0.454483151435852,0.549602329730988,0.080938532948494,0.0677303001284599,0.736158967018127,0.191835850477219,0.445278227329254,0.230946645140648,0.197102889418602,NA,0.713925004005432,0.717824995517731,0.399583339691162,0.915125012397766,0.646166682243347,0.670424997806549,0.637316644191742,0.352775007486343,0.890708327293396,0.594574987888336,0.321999996900558,0.535300016403198,606755,5529825,"broadleaf_woodland"
"875",875,3,0.00605869013816118,0.0158579628914595,0.00595332169905305,0.0324535071849823,0.144460245966911,0.17449027299881,0.178915753960609,0.195932775735855,0.0790790766477585,0.030662240460515,369.053985595703,-0.570968627929688,-0.828427672386169,-0.737567961215973,0.0966229364275932,0.05776671692729,0.704693734645844,0.520609855651855,0.592439293861389,0.0609363727271557,0.0666726306080818,0.721824049949646,0.124763652682304,0.457795023918152,0.252983897924423,0.16820327937603,NA,0.678333342075348,0.683550000190735,0.426183342933655,0.917391657829285,0.6222083568573,0.646075010299683,0.613041639328003,0.415416657924652,0.904191672801971,0.576766669750214,0.199096202850342,0.243504881858826,614385,5529235,"broadleaf_woodland"
"876",876,3,0.00737579679116607,0.0154891731217504,0.00605869013816118,0.0302407667040825,0.128075450658798,0.159844055771828,0.155576631426811,0.178072810173035,0.0809757113456726,0.0348242968320847,406.069610595703,-0.586978197097778,-0.828553438186646,-0.737069487571716,0.0910540744662285,0.0805542543530464,0.690092027187347,0.50963693857193,0.581218004226685,0.0599489323794842,0.0659266039729118,0.725673735141754,0.183524250984192,0.45611834526062,0.223461285233498,0.199675768613815,NA,0.626988887786865,0.618849992752075,0.409872233867645,0.90420001745224,0.580699980258942,0.503377795219421,0.459633320569992,0.329516679048538,0.882427752017975,0.470519453287125,0.240788653492928,0.419416457414627,608795,5533255,"broadleaf_woodland"
"877",877,3,0.00595332169905305,0.0158579628914595,0.00553184747695923,0.0296085551381111,0.121964067220688,0.152837052941322,0.16669300198555,0.172540962696075,0.0765502378344536,0.0336125604808331,452.501220703125,-0.561964452266693,-0.801210701465607,-0.694621086120605,0.094691663980484,0.0855637937784195,0.654489040374756,0.451973140239716,0.534581780433655,0.052206639200449,0.0613651163876057,0.654228925704956,0.165502637624741,0.410215348005295,0.214602187275887,0.200271710753441,NA,0.58994722366333,0.582822203636169,0.352388888597488,0.882616639137268,0.557563900947571,0.563533306121826,0.525802791118622,0.352138876914978,0.873919427394867,0.518272221088409,0.331886529922485,0.528339087963104,609395,5529995,"broadleaf_woodland"
"878",878,3,0.0088509563356638,0.0171750690788031,0.0103261154145002,0.0266055520623922,0.112375535070896,0.150940418243408,0.156050786375999,0.173805385828018,0.0709656998515129,0.0296085551381111,405.497039794922,-0.553343653678894,-0.829114556312561,-0.742834866046906,0.0984670147299767,0.0681265518069267,0.793653130531311,0.46738800406456,0.604059457778931,0.08449337631464,0.0972840711474419,0.706560015678406,0.0978778004646301,0.432397663593292,0.233871430158615,0.206089958548546,NA,0.586122214794159,0.579805552959442,0.40476667881012,0.89736944437027,0.55492776632309,0.563783347606659,0.519911110401154,0.383683323860168,0.88483053445816,0.514102756977081,0.264236301183701,0.467755883932114,608195,5533225,"broadleaf_woodland"
"879",879,3,0.00721774389967322,0.018281439319253,0.00779727101325989,0.0360360369086266,0.15494441986084,0.202676355838776,0.201833412051201,0.215373262763023,0.0878246650099754,0.035456508398056,382.415313720703,-0.645784080028534,-0.835173368453979,-0.773100674152374,0.0690197646617889,0.0530362948775291,0.82847660779953,0.532916367053986,0.626649558544159,0.0871870443224907,0.0886542871594429,0.728641092777252,0.0172296762466431,0.470738530158997,0.251410961151123,0.231509730219841,NA,0.650699973106384,0.654399991035461,0.430449992418289,0.916549980640411,0.602925002574921,0.540925025939941,0.483649998903275,0.388599991798401,0.86932498216629,0.488099992275238,0.242977783083916,0.436572849750519,611385,5533995,"broadleaf_woodland"
"880",880,3,0.00463621504604816,0.0132237505167723,0.00489963637664914,0.0317159257829189,0.13655760884285,0.179653331637383,0.178020119667053,0.196090832352638,0.079869344830513,0.0331384018063545,474.089477539062,-0.629445314407349,-0.826169908046722,-0.765997290611267,0.0695676878094673,0.0520286001265049,0.811263620853424,0.550964713096619,0.644641280174255,0.0803308114409447,0.0819054991006851,0.680256903171539,0.14051453769207,0.439274281263351,0.202724859118462,0.175011351704597,NA,0.624691665172577,0.620483338832855,0.427325010299683,0.910233318805695,0.581233322620392,0.496174991130829,0.454191654920578,0.364016652107239,0.873766660690308,0.466574996709824,0.356000006198883,0.481099992990494,608855,5530995,"broadleaf_woodland"
"881",881,3,0.00532111059874296,0.0158579628914595,0.00632211146876216,0.0320320315659046,0.139507934451103,0.190611660480499,0.18112850189209,0.201306566596031,0.0792898163199425,0.0331384018063545,386.21484375,-0.633376359939575,-0.831633150577545,-0.770205199718475,0.0737002789974213,0.0608354806900024,0.775154054164886,0.532111942768097,0.611278474330902,0.0580434165894985,0.0452751442790031,0.688770473003387,0.174574345350266,0.502306580543518,0.188340976834297,0.168489918112755,NA,0.586691677570343,0.581983327865601,0.373908340930939,0.875408351421356,0.557274997234344,0.417275011539459,0.233225002884865,0.0503083318471909,0.258666664361954,0.238658338785172,0.312889516353607,0.468272715806961,615445,5533935,"broadleaf_woodland"
"882",882,3,0.00727042835205793,0.0188609659671783,0.00695432256907225,0.0340340323746204,0.163005113601685,0.198145508766174,0.213265895843506,0.22243295609951,0.0786049216985703,0.0308729782700539,411.402923583984,-0.641824841499329,-0.84543251991272,-0.78682267665863,0.071789838373661,0.0555805414915085,0.804766356945038,0.534101486206055,0.623693227767944,0.0780932232737541,0.0740081816911697,0.748298466205597,0.171523109078407,0.514561355113983,0.218749240040779,0.178222492337227,NA,0.686916649341583,0.686699986457825,0.461475014686584,0.913566648960114,0.625074982643127,0.580950021743774,0.543083310127258,0.418999999761581,0.894574999809265,0.52997499704361,0.321399986743927,0.551100015640259,608235,5530495,"broadleaf_woodland"
"883",883,3,0.00447816215455532,0.0111163798719645,0.00484695238992572,0.0267109218984842,0.127232491970062,0.162109479308128,0.160528942942619,0.183762714266777,0.0733364969491959,0.0280807130038738,437.598937988281,-0.557417213916779,-0.817602097988129,-0.712399661540985,0.104128368198872,0.0912128016352654,0.665840983390808,0.439291834831238,0.531876981258392,0.0567861869931221,0.0529348328709602,0.718490242958069,0.192653670907021,0.462449550628662,0.2224051207304,0.213157311081886,NA,0.64888608455658,0.65173614025116,0.405166655778885,0.906741678714752,0.602480530738831,0.59678053855896,0.563438892364502,0.378524988889694,0.891622245311737,0.543836116790771,0.330706238746643,0.527309775352478,609605,5529925,"broadleaf_woodland"
"884",884,3,0.00600600615143776,0.0167009122669697,0.00695432256907225,0.0360887199640274,0.144302204251289,0.186449602246284,0.176650330424309,0.20346662402153,0.0810283944010735,0.0330330319702625,377.464141845703,-0.606135547161102,-0.850138783454895,-0.763328969478607,0.0759917423129082,0.0656074658036232,0.774212777614594,0.525389075279236,0.622468888759613,0.0652081966400146,0.081237867474556,0.694168627262115,0.199225410819054,0.478273987770081,0.195437878370285,0.175839811563492,NA,0.6062833070755,0.600750029087067,0.410558342933655,0.904850006103516,0.56855833530426,0.498991668224335,0.446774989366531,0.433324992656708,0.863108336925507,0.460966676473618,0.270566880702972,0.474337548017502,610665,5533895,"broadleaf_woodland"
"885",885,3,0.00458353105932474,0.0145408567041159,0.00532111059874296,0.0303988195955753,0.120436228811741,0.16553395986557,0.152520939707756,0.176018118858337,0.070175439119339,0.0279753431677818,434.737976074219,-0.57093209028244,-0.827588140964508,-0.725524604320526,0.0992530658841133,0.0812188312411308,0.744868755340576,0.489922404289246,0.586417973041534,0.0731908902525902,0.0605081059038639,0.728472292423248,0.0353187397122383,0.424579381942749,0.243641316890717,0.212393164634705,NA,0.646138906478882,0.646480560302734,0.417566657066345,0.914122223854065,0.598130583763123,0.625599980354309,0.581350028514862,0.41900834441185,0.894958317279816,0.556077778339386,0.333608865737915,0.43237316608429,610405,5531935,"broadleaf_woodland"
"886",886,3,0.00637479592114687,0.0151203833520412,0.00605869013816118,0.0299773458391428,0.158421576023102,0.201569989323616,0.203045144677162,0.21848164498806,0.0815552398562431,0.030662240460515,437.714080810547,-0.566226065158844,-0.835237383842468,-0.742056250572205,0.101695984601974,0.0770846605300903,0.752734363079071,0.495525270700455,0.599524676799774,0.0653023347258568,0.0779790282249451,0.729315578937531,0.109990142285824,0.44320359826088,0.246601924300194,0.248187825083733,NA,0.629700005054474,0.629666686058044,0.447116672992706,0.914966642856598,0.586925029754639,0.60094165802002,0.571716666221619,0.405033320188522,0.896133303642273,0.549533307552338,0.28888064622879,0.413752526044846,608695,5534895,"broadleaf_woodland"
"887",887,3,0.00642747990787029,0.0179653335362673,0.00705969147384167,0.0334545075893402,0.155945420265198,0.197882086038589,0.211053162813187,0.221379280090332,0.0820293948054314,0.0315578728914261,439.385223388672,-0.584053099155426,-0.837894320487976,-0.755616843700409,0.0941466465592384,0.066716842353344,0.790323853492737,0.489067435264587,0.572352349758148,0.0761928856372833,0.0591119602322578,0.766842007637024,0.179369509220123,0.485418319702148,0.24451170861721,0.185144856572151,NA,0.723675012588501,0.728299975395203,0.460599988698959,0.921599984169006,0.651775002479553,0.6248499751091,0.591750025749207,0.392650008201599,0.889874994754791,0.563425004482269,0.319377034902573,0.539473533630371,607065,5529885,"broadleaf_woodland"
"888",888,3,0.00437279371544719,0.0122227491810918,0.00500500481575727,0.0251830779016018,0.116590276360512,0.149254515767097,0.143511936068535,0.165428593754768,0.0644328519701958,0.0261313952505589,379.958068847656,-0.689832985401154,-0.840578615665436,-0.786306738853455,0.0500069446861744,0.0445087850093842,0.759883522987366,0.609121143817902,0.661099255084991,0.040673416107893,0.0414120852947235,0.672355353832245,0.201832890510559,0.4650958776474,0.166824236512184,0.149780228734016,NA,0.560872197151184,0.549677789211273,0.446730554103851,0.88554722070694,0.53457498550415,0.461808323860168,0.410955548286438,0.399397224187851,0.843786120414734,0.433275014162064,0.200771167874336,0.292463481426239,615995,5527525,"broadleaf_woodland"
"889",889,3,0.00732311280444264,0.0161740686744452,0.00842948257923126,0.0319266617298126,0.140140146017075,0.17001211643219,0.16890574991703,0.186028137803078,0.0786049216985703,0.0331910848617554,396.778015136719,-0.609248161315918,-0.832553863525391,-0.760277450084686,0.0773250237107277,0.0607441440224648,0.750416994094849,0.512851893901825,0.601244270801544,0.0738678872585297,0.0861648768186569,0.741358160972595,0.196313217282295,0.474869966506958,0.220241516828537,0.20433109998703,NA,0.640358328819275,0.639866650104523,0.414291679859161,0.90829998254776,0.593824982643127,0.532875001430511,0.492316663265228,0.377575010061264,0.876608312129974,0.49422499537468,0.218977957963943,0.386853158473969,609245,5532645,"broadleaf_woodland"
"890",890,3,0.0044254781678319,0.0120646962895989,0.00468889949843287,0.0286075547337532,0.155418574810028,0.201886102557182,0.201359257102013,0.218745067715645,0.0792371332645416,0.0299246609210968,416.085418701172,-0.558647274971008,-0.901060104370117,-0.738139271736145,0.116007782518864,0.0920479670166969,0.887262761592865,0.453551322221756,0.568633079528809,0.109485164284706,0.0685575231909752,0.753731846809387,0.173614963889122,0.452799409627914,0.240163058042526,0.237366378307343,NA,0.236300006508827,0.19709999859333,0.651224970817566,0.821624994277954,0.243674993515015,0.656624972820282,0.619875013828278,0.399874985218048,0.897800028324127,0.582000017166138,0.219610273838043,0.351842135190964,612225,5530785,"broadleaf_woodland"
"891",891,3,0.0106422211974859,0.0285548698157072,0.0105368522927165,0.0457826256752014,0.21015752851963,0.264106214046478,0.320531070232391,0.28818291425705,0.104947052896023,0.0448869913816452,355.164703369141,-0.576805531978607,-0.841976881027222,-0.763093411922455,0.0944760516285896,0.078117311000824,0.772996962070465,0.51958042383194,0.597583889961243,0.0685901716351509,0.0678939148783684,0.742629110813141,0.0836195275187492,0.495555490255356,0.257488399744034,0.25848314166069,NA,0.737736105918884,0.749483346939087,0.445808321237564,0.92220276594162,0.667375028133392,0.469244450330734,0.339038878679276,0.137474998831749,0.485561102628708,0.356511116027832,0.191003516316414,0.463807493448257,616225,5534875,"broadleaf_woodland"
"892",892,3,0.00526842614635825,0.013487171381712,0.00558453192934394,0.0322954542934895,0.145513936877251,0.190295562148094,0.201675355434418,0.20847162604332,0.0941467806696892,0.0385648794472218,351.950744628906,-0.617947399616241,-0.809775233268738,-0.717454135417938,0.0619988515973091,0.0642857849597931,0.632879018783569,0.482173323631287,0.544618844985962,0.039521973580122,0.0469381213188171,0.685394763946533,0.219106242060661,0.440557956695557,0.148933500051498,0.148082256317139,NA,0.575649976730347,0.529924988746643,0.291375011205673,0.697525024414062,0.522475004196167,0.547574996948242,0.488824993371964,0.192025005817413,0.750349998474121,0.489450007677078,0.56699275970459,0.644395351409912,608505,5527815,"broadleaf_woodland"
"893",893,3,0.00611137459054589,0.0162267535924911,0.00574258482083678,0.0299773458391428,0.14272166788578,0.170644327998161,0.179284542798996,0.190242871642113,0.0800800770521164,0.034718930721283,377.832153320312,-0.597881972789764,-0.82232803106308,-0.743950307369232,0.0782918632030487,0.0564128831028938,0.767188131809235,0.519220590591431,0.595266997814178,0.0736016109585762,0.066963255405426,0.722235083580017,0.117110513150692,0.448784321546555,0.223154380917549,0.160015150904655,NA,0.636811137199402,0.633444428443909,0.384455561637878,0.906913876533508,0.590244472026825,0.584669470787048,0.539324998855591,0.357311099767685,0.885155558586121,0.527549982070923,0.358413547277451,0.547963380813599,608005,5528545,"broadleaf_woodland"
"894",894,3,0.00495232082903385,0.0145408567041159,0.00563721638172865,0.0296085551381111,0.120857700705528,0.157842054963112,0.17443759739399,0.177387908101082,0.0779727101325989,0.0327169261872768,351.357574462891,-0.565824866294861,-0.835780143737793,-0.72022819519043,0.0973115190863609,0.0781919732689857,0.688386201858521,0.484537780284882,0.5553839802742,0.0499316416680813,0.0494978725910187,0.728362381458282,0.0380479283630848,0.454662650823593,0.234015092253685,0.21076563000679,NA,0.674483358860016,0.678991675376892,0.421583324670792,0.913791656494141,0.619616687297821,0.581475019454956,0.542316675186157,0.380058348178864,0.867583334445953,0.530041694641113,0.37922528386116,0.502191543579102,611275,5528385,"broadleaf_woodland"
"895",895,3,0.006480164360255,0.0146462256088853,0.00505768926814198,0.0361940898001194,0.134081453084946,0.179600656032562,0.182603657245636,0.191507294774055,0.0811337679624557,0.0327169261872768,416.551666259766,-0.581205248832703,-0.827540993690491,-0.739225208759308,0.0907331928610802,0.0769772604107857,0.798428475856781,0.547131478786469,0.616367816925049,0.0739606916904449,0.063542939722538,0.728224456310272,0.0465543568134308,0.420955955982208,0.263608992099762,0.252979129552841,NA,0.643649995326996,0.642750024795532,0.434525012969971,0.91447502374649,0.595574975013733,0.599500000476837,0.551150023937225,0.405000001192093,0.896700024604797,0.535475015640259,0.300122678279877,0.444088786840439,611835,5531775,"broadleaf_woodland"
"896",896,3,0.00516305770725012,0.0148569624871016,0.00611137459054589,0.0297139249742031,0.125862702727318,0.173489272594452,0.175227865576744,0.193193197250366,0.0745482295751572,0.0295031871646643,414.334686279297,-0.609031140804291,-0.837451219558716,-0.757542312145233,0.0823983028531075,0.0654220655560493,0.743768870830536,0.532935917377472,0.605902135372162,0.0592134818434715,0.0709254294633865,0.729933202266693,0.156113341450691,0.4721619784832,0.219186559319496,0.21094836294651,NA,0.657124996185303,0.655641674995422,0.441724985837936,0.901250004768372,0.605891644954681,0.5897416472435,0.540149986743927,0.40064999461174,0.872049987316132,0.528299987316132,0.439791440963745,0.574234843254089,609385,5528145,"broadleaf_woodland"
"897",897,3,0.00579526880756021,0.011537853628397,0.00616405857726932,0.0283968187868595,0.139455243945122,0.187714025378227,0.152415573596954,0.197039142251015,0.0806069225072861,0.029871977865696,421.458221435547,-0.583752632141113,-0.830930233001709,-0.74742180109024,0.0943727791309357,0.0725681632757187,0.75372838973999,0.505632400512695,0.608525633811951,0.0691927969455719,0.0773854777216911,0.712116479873657,0.097266286611557,0.441978961229324,0.235597759485245,0.222906157374382,NA,0.629949986934662,0.626450002193451,0.438724994659424,0.905574977397919,0.585675001144409,0.598299980163574,0.555450022220612,0.407925009727478,0.894050002098083,0.538299977779388,0.302932471036911,0.423698306083679,608595,5535015,"broadleaf_woodland"
"898",898,3,0.00763921812176704,0.0200200192630291,0.00674358569085598,0.0338232964277267,0.168431594967842,0.203150525689125,0.22633159160614,0.23354934155941,0.0859280303120613,0.0341920852661133,381.30419921875,-0.595002412796021,-0.853344857692719,-0.78222930431366,0.0836187601089478,0.0403930693864822,0.960697650909424,0.566343545913696,0.652688801288605,0.0998197793960571,0.10061177611351,0.716216146945953,-0.373427838087082,0.443431884050369,0.298631966114044,0.223980128765106,NA,0.616316676139832,0.616716682910919,0.436041653156281,0.918227791786194,0.578199982643127,0.391074985265732,0.352786123752594,0.321541666984558,0.77884167432785,0.384575009346008,0.194013506174088,0.404503285884857,613895,5536075,"broadleaf_woodland"
